account_id,user_id,account_type,currency,balance,daily_limit,monthly_limit,status,created_at,updated_at
662219b2-c850-4942-aa3c-eebebfbe2cb6,cc5f2c13-507e-4b36-b25c-e81e0d3fdf78,Wallet,SAR,5576.9,5000,50000,active,2025-06-17 04:17:52,2025-11-21 23:00:46
10bd5029-35a2-4a76-abf1-2e07be80a93e,a04229ac-7565-4107-8b7d-cdc79e696f35,Wallet,EGP,20180.94,5000,50000,active,2024-04-10 09:02:57,2025-12-18 10:22:33
442373fc-1ca9-42dc-9650-665343c954e9,a04229ac-7565-4107-8b7d-cdc79e696f35,Savings,EGP,3483.73,25000,100000,active,2024-04-10 09:02:57,2025-03-13 16:57:48
e08a0a00-cd04-45c1-acd1-b6ed2162d19e,42bee440-6246-4a65-b5c3-b51cd499d88b,Wallet,EGP,21626.47,5000,50000,active,2023-08-02 06:12:37,2023-09-30 23:37:58
7f27aa5f-bcb8-409d-b436-f655c1cd5c88,6a6f4f7b-d514-4e28-b23f-935b527bd105,Wallet,SAR,6811.0,5000,250000,active,2025-02-13 13:41:04,2025-12-14 08:29:11
820d7d6b-c68c-446b-a80d-5b0eb494dad4,6a6f4f7b-d514-4e28-b23f-935b527bd105,Savings,SAR,94237.11,25000,100000,frozen,2025-02-13 13:41:04,2025-05-23 19:54:03
cb3a979c-b4fe-44a4-aa11-90f57221c1a0,7f1ade6c-402b-453c-b7f3-145e75a66728,Wallet,SAR,13409.38,50000,100000,active,2025-06-29 06:10:47,2025-08-04 09:02:31
f443c971-0937-4aee-869a-13f4c2ba6ac3,987fab15-80f4-417a-a8e9-89c4ed0d5261,Wallet,KWD,10715.65,10000,50000,active,2025-05-12 08:50:16,2025-10-31 15:24:48
8d8937b9-2af4-4b02-a01d-ae147816fbf7,77195dd6-f1be-44d4-9ebc-22e92aa542b8,Wallet,EGP,16092.44,25000,250000,active,2025-10-21 03:59:37,2026-02-28 05:31:28
e3a4daa4-e301-4c6b-9a9b-f4c34b888094,77195dd6-f1be-44d4-9ebc-22e92aa542b8,Savings,EGP,84733.39,25000,100000,active,2025-10-21 03:59:37,2026-02-24 11:58:36
0e1fe9d8-91f9-4ed6-a668-b11e419afa7e,33d8f06b-5399-4153-bfb2-038bb396e65d,Wallet,QAR,15082.5,5000,250000,active,2023-07-06 08:24:55,2024-06-26 05:44:37
60c07cbf-1ea8-4f73-aa49-d8e3ff0d3559,10cb86f2-a7b6-447c-af1a-7e8973815248,Wallet,EGP,7091.39,25000,100000,active,2024-07-17 18:06:34,2024-08-20 03:40:09
224a5bca-31c3-4471-a380-30b84ebbd02b,b63fcefa-c570-40f4-ae45-5a5e9d554fd3,Wallet,EGP,1525.43,10000,50000,active,2025-03-26 08:53:31,2025-10-29 23:42:54
2876b0e5-6bc4-42ba-a946-e22bee868616,e7180daa-f924-4bf6-ba21-e2ab64c92759,Wallet,EGP,14827.39,25000,250000,active,2024-03-09 01:47:15,2025-10-05 20:38:11
3b0cd7d6-d0dc-4218-a7e3-8e6c9ffbde2f,b04ece91-4139-49d6-81bf-69bce5907d2e,Wallet,EGP,10935.05,5000,100000,active,2024-01-31 02:00:46,2024-04-07 09:02:27
527ca702-d41f-41db-845d-e77d8cfbf804,b04ece91-4139-49d6-81bf-69bce5907d2e,Savings,EGP,64231.23,50000,250000,active,2024-01-31 02:00:46,2025-08-31 17:27:09
2ad22777-82b6-4d02-9b61-3689358400e3,1b3cea76-f4d1-4f44-8c9a-f7f9e914d89e,Wallet,AED,17756.1,50000,100000,active,2023-07-10 10:14:16,2024-03-12 11:19:42
0c003f2f-43c0-4f7d-a8e8-8858eab602eb,1b3cea76-f4d1-4f44-8c9a-f7f9e914d89e,Savings,AED,57928.17,50000,100000,active,2023-07-10 10:14:16,2024-05-27 09:39:25
874a1cc6-13a3-4bfc-94f4-798de0b8148d,d01507a3-b75a-48f4-b83b-eee93f6bb1f4,Wallet,AED,15940.03,10000,50000,active,2025-04-29 13:22:04,2025-09-21 06:24:57
b869325d-7278-4b21-8ff9-12d89716809e,d01507a3-b75a-48f4-b83b-eee93f6bb1f4,Savings,AED,40822.41,10000,500000,active,2025-04-29 13:22:04,2025-05-27 08:14:30
8c6accd6-b622-464d-adab-b28aa0823146,5163b40e-baee-4318-8508-8ba704585bf5,Wallet,AED,381.43,5000,50000,active,2023-12-20 01:45:16,2024-01-15 04:49:09
50e5d91d-ef83-4325-83c6-96f553614435,5163b40e-baee-4318-8508-8ba704585bf5,Savings,AED,72439.9,25000,500000,active,2023-12-20 01:45:16,2025-02-02 15:20:59
126e0486-41c4-4036-be3e-215ef9a9c94d,e36a8726-3509-4c87-86bc-bf5d576ca14a,Wallet,SAR,9245.75,5000,100000,active,2023-04-22 06:53:30,2023-07-03 11:40:50
52a8ea93-a1be-4c31-8c31-3602cdd913c1,5716842f-cc92-42a3-b910-43ff202d8f04,Wallet,EGP,23893.35,5000,250000,active,2023-11-17 13:18:07,2025-09-04 02:01:36
2b20816e-d196-473f-9bad-96308f38cd57,5716842f-cc92-42a3-b910-43ff202d8f04,Savings,EGP,88274.08,10000,500000,active,2023-11-17 13:18:07,2024-05-26 18:03:17
2c7e72d0-ecc5-4822-a0a0-7340a28ab182,c755e56a-7f72-4f06-a927-6d38fe874f78,Wallet,QAR,12983.45,10000,50000,active,2023-05-23 08:32:50,2025-12-15 11:24:04
17ca5a1d-958a-417e-b895-b790a460cc16,bc6b5580-266a-4841-a0b6-613f825709ce,Wallet,SAR,9698.35,5000,100000,active,2025-09-05 14:10:21,2026-01-18 13:10:40
694d0c28-6a3d-44b1-97e1-636187ffb7c5,82225ce2-2c66-4439-a95e-f5dda7f4313d,Wallet,KWD,19959.67,5000,100000,active,2024-09-19 10:43:18,2026-02-02 06:47:12
4d1c2c6b-baf3-4c98-99be-527f82285f32,485d2435-6953-46ac-8bec-2598fbeca1c0,Wallet,AED,2036.45,50000,100000,active,2025-02-13 05:37:13,2025-11-07 12:28:13
5c0f88d4-7124-43b6-829b-1902c1849c43,e90a86e5-3e88-44f2-bb5f-936b64a88648,Wallet,SAR,19983.77,10000,100000,active,2024-06-10 22:13:34,2025-10-27 09:00:46
d7459702-ac9a-4da0-893f-1b573af45d10,87faa9c6-6058-416a-90bb-83ac04a5f585,Wallet,SAR,24086.62,50000,250000,active,2024-09-24 08:22:36,2025-04-24 01:01:04
440b5825-5b42-44c2-b036-93fee468b886,c733876c-e7c5-47b8-8619-a98a41c9dbc8,Wallet,SAR,4593.27,25000,100000,active,2023-08-20 06:56:55,2024-08-17 14:45:45
424d83e6-145a-44a9-8b94-fff9aacf1f1a,35291e94-bf00-4501-9f77-10d47fec5cbc,Wallet,AED,17902.12,5000,250000,active,2024-11-22 10:55:21,2025-03-14 03:43:33
c8549112-1ee8-4ea8-9297-9f55fa3e9413,7401e4a2-b743-4152-97f3-e24ef64da052,Wallet,SAR,19239.15,5000,250000,active,2025-09-28 10:56:40,2025-10-27 03:40:08
bb411f20-b4e8-4868-92ee-971b20b84c39,458ae986-a38a-42c4-86df-587251f69173,Wallet,EGP,11964.07,50000,250000,active,2023-07-14 15:29:27,2024-10-04 02:01:58
e4fe28b1-b1f0-4788-8065-503805afbe04,6cb50f39-99b8-4484-8c8d-ec32979e1fd9,Wallet,QAR,1228.36,10000,50000,active,2025-06-18 14:16:33,2025-11-26 20:10:04
0aef5dc0-e5e3-43a3-b459-6c7a90f97bde,ef4585e5-9758-4818-b6fa-16e4d28ea767,Wallet,AED,11229.78,25000,50000,active,2024-07-13 05:41:37,2025-11-08 23:30:59
2ec77509-1ecd-44e9-b010-9d9274ff243c,2a85e517-8c07-40cb-9363-531abf835ab2,Wallet,SAR,19628.36,50000,100000,active,2024-02-08 11:20:11,2026-02-08 22:09:38
83005f12-a228-457d-a8e3-5904ca11f926,5c998795-a61d-4df7-8ba2-179911ca7945,Wallet,SAR,2634.26,5000,250000,active,2023-12-07 19:58:05,2024-03-24 20:25:47
c39d9652-5e30-46e5-adc2-179b9a332b61,5c998795-a61d-4df7-8ba2-179911ca7945,Savings,SAR,84210.75,25000,500000,active,2023-12-07 19:58:05,2024-08-10 03:59:27
9bc09d2f-4df5-4364-98b8-a72f2201d809,0e0831b0-a049-4dea-90aa-c9dced713a02,Wallet,EGP,2915.51,25000,250000,active,2025-04-29 15:49:55,2025-06-12 18:03:31
3163284e-9735-4244-bd73-76a208bf0c98,fa4d3774-de30-424a-a8ca-888ace01a114,Wallet,EGP,3203.44,10000,250000,active,2024-04-28 10:20:46,2025-11-16 06:58:44
37d59a2f-5569-4a16-bc8a-179b6e1ec0d6,0ed593a2-53c7-4099-a087-2ed27b50fe01,Wallet,SAR,13221.08,5000,50000,active,2024-03-19 09:16:18,2025-12-28 16:42:48
dc48b357-1884-441f-82db-0d5d1bd086da,4ae98979-12ee-46f5-ae6c-0b2733a75cc8,Wallet,EGP,20890.35,25000,250000,active,2025-07-15 14:57:57,2025-10-24 20:27:41
a6ec191d-e091-44ee-be2c-10e908d2c986,4f0fb9d5-94cc-4066-8634-119a7aba3e12,Wallet,SAR,14514.03,5000,250000,active,2025-02-11 12:32:59,2025-10-11 04:07:17
bbabdcd8-5add-47f9-9c81-d2709a3d4420,cfa69506-55b1-4ae6-be58-39cc2d1511b7,Wallet,EGP,5104.96,5000,100000,active,2025-02-19 22:40:35,2026-02-15 11:43:52
3faf0809-4133-4274-be20-739dc9de0b44,cfa69506-55b1-4ae6-be58-39cc2d1511b7,Savings,EGP,79107.64,25000,500000,frozen,2025-02-19 22:40:35,2025-12-01 03:49:31
ed05d9ea-1321-42aa-9a05-b1f56a623754,e4e75257-6776-4602-9d54-d03414327eec,Wallet,KWD,5565.27,5000,100000,active,2025-04-03 11:50:01,2025-05-06 17:33:00
fe823599-4163-45d2-9bd5-a96bb7781cd8,3b5ce3f9-ee65-4c8d-89bc-c12d44aa78bb,Wallet,SAR,13404.69,50000,250000,active,2025-03-30 10:39:49,2026-02-08 05:25:24
317170f6-4eaa-412b-ab38-3176a773bbba,083301cf-e724-4274-9cbc-b94aee92df03,Wallet,SAR,8818.1,50000,250000,active,2023-09-04 00:46:41,2024-08-25 15:20:02
38a4ced4-a1a2-4665-af03-00377a7d828e,c70581f1-3acd-4a43-acf5-d0bca8f75f70,Wallet,KWD,9719.12,50000,50000,active,2024-04-01 05:18:10,2024-07-17 15:37:59
26abc315-6b81-4f8d-bbcb-bee542fc0524,c70581f1-3acd-4a43-acf5-d0bca8f75f70,Savings,KWD,49167.0,25000,250000,active,2024-04-01 05:18:10,2024-06-20 13:27:35
656a6019-6d11-499f-a6b8-b3a8c428cffe,b6a7cb20-0402-4e2d-866b-096469d78b4d,Wallet,SAR,7694.36,25000,250000,active,2025-01-04 15:06:08,2026-02-15 18:27:54
51a1d535-a214-4c11-a958-4b6aebf39ef8,b6a7cb20-0402-4e2d-866b-096469d78b4d,Savings,SAR,9148.98,25000,250000,active,2025-01-04 15:06:08,2025-11-24 02:33:37
37a90f74-0af8-4a83-8229-1d7bb5d6b932,8e217af9-ff95-40d3-8c82-c17998870d38,Wallet,EGP,15003.28,10000,50000,active,2024-03-24 19:16:40,2026-01-23 20:46:17
a60185b0-1504-4506-84e4-759c6497578f,aa4cfd13-0ef1-4ecd-a68b-1308f4eb86f2,Wallet,AED,12549.95,5000,50000,active,2024-10-28 17:01:28,2024-11-22 20:42:51
b87dbb90-d45f-472d-a4a3-ab37d893b898,aa4cfd13-0ef1-4ecd-a68b-1308f4eb86f2,Savings,AED,89316.71,25000,250000,active,2024-10-28 17:01:28,2025-08-29 03:52:14
da99e5cf-db24-4611-a093-2a67306b16ad,9f05641d-89e8-45f4-87a8-c6a2e41c106a,Wallet,EGP,20987.44,5000,50000,active,2024-05-09 00:06:14,2024-07-28 19:21:18
835da95c-98b3-40c2-a546-3c4115294b53,274df010-6ab2-41af-9534-b7c7744b5d7c,Wallet,SAR,23174.73,10000,50000,active,2023-05-06 04:55:11,2024-07-21 04:23:21
88f760bc-66e6-42d4-9f30-0e4929fd6dbd,274df010-6ab2-41af-9534-b7c7744b5d7c,Savings,SAR,55327.97,25000,100000,active,2023-05-06 04:55:11,2024-05-25 14:32:39
6d050e36-a28b-4eb6-8303-9502a9eb348d,5b9e02a3-ba87-43f8-b71c-365a2ca1acee,Wallet,SAR,24478.98,5000,100000,active,2025-10-15 22:07:22,2026-02-13 11:28:14
adb9de1a-cfb2-47af-9ebc-6c7ac012b04e,5b9e02a3-ba87-43f8-b71c-365a2ca1acee,Savings,SAR,74589.18,25000,250000,active,2025-10-15 22:07:22,2025-10-23 00:43:59
2a16fb85-6396-4b7c-acad-ed299a5946e8,34787eae-ecd8-4dd7-bc91-03fd54d786c6,Wallet,SAR,11666.84,25000,50000,active,2024-10-02 17:58:48,2026-02-07 02:23:14
565d8516-44d2-421c-a9a7-6cc07cfc8d61,c233c42e-2adc-4866-a844-bb2e87290694,Wallet,SAR,2640.23,25000,50000,active,2025-09-02 03:06:37,2026-01-19 09:46:40
b5a1b6d8-2bb1-45ac-82b3-3f505a22f8bc,a0a04b96-946f-4e82-a110-623bd459fc94,Wallet,EGP,23662.18,10000,100000,active,2024-09-08 02:18:35,2025-03-17 08:50:25
ef286e0e-56dc-4fe4-96da-d1292ee262e3,6b12e6c6-83a1-4cd6-9ed1-7979bae391a4,Wallet,SAR,10249.45,5000,250000,active,2025-09-12 01:27:04,2025-09-23 07:33:56
00a8b370-0f20-421d-99de-1b417dcef321,5b3b7d62-d883-4c43-9def-1f95db22cd22,Wallet,QAR,24377.22,50000,50000,active,2023-06-24 08:12:48,2024-09-13 20:43:28
01a3dc2a-31a2-443a-b068-54609a784ff7,5b3b7d62-d883-4c43-9def-1f95db22cd22,Savings,QAR,77880.72,50000,250000,active,2023-06-24 08:12:48,2025-03-04 04:33:45
857e2dc2-4c53-4e73-ae5d-bda7c89b180a,1e5a4e5a-b9b9-4d28-afc6-f3a281c37dca,Wallet,EGP,5114.79,5000,100000,active,2024-04-25 06:38:49,2025-10-19 15:08:03
f8f65e6d-7704-4340-b3ef-b869e28dc759,1e380fdd-958e-42d5-8239-d7444a69f967,Wallet,EGP,5205.65,10000,50000,active,2023-12-29 00:20:55,2025-07-06 13:19:38
307ec38a-21a2-466f-a6d0-398d110e9f5f,cd836ced-115d-420e-981e-200bcd59574c,Wallet,SAR,5913.04,5000,100000,active,2024-02-24 12:22:55,2025-10-30 08:05:00
052c3de3-9634-4a44-b299-b39365a83a00,cd836ced-115d-420e-981e-200bcd59574c,Savings,SAR,46227.72,50000,500000,active,2024-02-24 12:22:55,2024-07-19 06:18:13
49aeb631-2011-434a-ac03-1b54490924d4,09a0bf1f-92bb-4521-b363-14c70d0f1241,Wallet,KWD,10493.67,50000,250000,active,2026-02-10 09:15:52,2026-02-21 21:15:33
ffac0268-e98c-4cdd-a841-7290b45b0680,816d062c-3173-428c-8af4-fc741306454b,Wallet,EGP,4985.42,50000,250000,active,2025-08-31 14:53:33,2026-01-30 02:59:04
0d4bbcf9-916e-4616-95d4-139c8503db0a,dac3de9e-06bb-4c4c-b60a-c1e0aa387712,Wallet,EGP,10144.49,5000,50000,active,2025-02-09 19:54:54,2025-06-21 22:51:41
082e0dbd-3460-47ae-aa23-d8cea21669f6,dac3de9e-06bb-4c4c-b60a-c1e0aa387712,Savings,EGP,79863.82,50000,500000,frozen,2025-02-09 19:54:54,2025-10-13 01:08:52
b980f04b-53fb-4df5-b474-5f9b60d3614b,6c4a0c53-8d72-4dec-8810-4a964c030129,Wallet,EGP,14398.55,25000,250000,active,2024-02-14 20:52:42,2025-06-10 15:25:23
2d035f6e-1aa1-425d-950f-e6e8b7d6222f,6c4a0c53-8d72-4dec-8810-4a964c030129,Savings,EGP,91317.48,25000,100000,active,2024-02-14 20:52:42,2025-10-06 09:51:22
958cd504-b8de-4751-ac1e-610ebcb99baf,b125e130-ca9b-462a-9c6b-53a3426c5778,Wallet,SAR,15737.87,5000,50000,active,2024-11-06 03:40:07,2024-12-21 23:19:10
d0e6bee7-6c72-404c-b2f9-d77800d10baf,b125e130-ca9b-462a-9c6b-53a3426c5778,Savings,SAR,34736.5,25000,100000,active,2024-11-06 03:40:07,2025-05-22 16:28:55
51cb88a1-cf44-4468-8d21-f9f91f2ae5bc,4ee10a77-3e1b-4b5d-a042-5aa724d8925d,Wallet,EGP,14138.13,25000,100000,active,2026-01-30 11:48:23,2026-03-07 10:54:35
e6e7738f-1d76-4343-8ed8-f14e365744cb,9f1bb543-8b89-4200-b9c3-3faa001185ae,Wallet,EGP,14462.05,5000,100000,active,2024-06-26 19:00:23,2024-11-18 07:37:34
636fdf69-db50-4c09-9fad-9e4ed4e7e457,3a3a5de7-31f4-4c8c-9059-276f8cfee81a,Wallet,SAR,16775.37,5000,50000,active,2023-04-28 15:17:49,2025-01-31 10:16:31
daee1963-b56e-4450-9da1-bc40f9f1dc73,3a3a5de7-31f4-4c8c-9059-276f8cfee81a,Savings,SAR,76317.09,50000,100000,active,2023-04-28 15:17:49,2024-04-03 14:06:37
bc08480c-fb3b-4f42-987a-486e3d13c3a7,c9aeb194-a2fc-4af0-a997-9f358e1c18ae,Wallet,SAR,10602.8,50000,50000,active,2025-07-17 18:21:04,2026-01-17 00:53:04
0378ee60-3290-4968-91cc-a95d0ec2b068,c9aeb194-a2fc-4af0-a997-9f358e1c18ae,Savings,SAR,30364.14,50000,100000,active,2025-07-17 18:21:04,2025-08-07 12:43:33
86635b22-1508-42bf-8f71-b9040828ad9a,81c56b39-2b56-4ca9-a302-94de4f2fea29,Wallet,EGP,19701.95,25000,250000,active,2025-02-23 07:04:04,2025-10-20 12:46:58
73e7f1f5-b91e-46e9-9c0c-f4244067260b,e55f7753-4c4e-4380-b392-4a81366d14ac,Wallet,AED,6066.84,50000,50000,active,2024-11-24 15:55:32,2025-08-06 02:37:10
59fb8f27-4227-4651-abd7-27f57119ec19,e54aab9d-8d29-4ec7-bc8d-49463295fad6,Wallet,AED,5431.08,5000,100000,active,2023-09-14 08:51:56,2024-04-26 21:13:30
a820f764-26b8-43f7-81db-87c8261d4f64,e54aab9d-8d29-4ec7-bc8d-49463295fad6,Savings,AED,83001.01,50000,250000,active,2023-09-14 08:51:56,2024-01-24 17:34:31
a1393511-4af9-41a0-8b8d-a1955d0fe50d,ae614a06-8e95-4219-9383-eddf4c4b38fa,Wallet,SAR,24262.33,25000,250000,active,2023-03-09 18:29:09,2024-03-21 16:06:09
e47baafd-b7a4-479e-8c5f-d3ac9b676542,0e21cdfd-184a-481e-87eb-a22fa43183bc,Wallet,EGP,21776.1,50000,50000,active,2023-12-20 14:48:35,2024-02-13 06:18:07
8bde9da1-05f4-44b7-ac34-62a943a2463f,0eae4f37-dc62-4e1d-b2de-4afc75aedcaa,Wallet,SAR,18803.03,25000,250000,active,2024-09-30 08:33:36,2025-10-27 04:25:40
02095227-f1f1-4841-ac1e-d7738604f2ef,0eae4f37-dc62-4e1d-b2de-4afc75aedcaa,Savings,SAR,87817.81,10000,500000,active,2024-09-30 08:33:36,2024-10-08 18:56:03
44d43beb-d66f-46ea-a133-79fef5c44526,72a81161-677a-46fe-ac50-dde18295f64a,Wallet,SAR,13093.04,50000,250000,active,2023-10-12 02:45:58,2025-01-17 08:53:39
b90c9b61-07b3-43ba-81e5-4994705bc296,b34e5360-83a3-4142-b6af-cdaa6151d808,Wallet,EGP,1132.58,25000,100000,active,2024-11-10 15:52:55,2026-02-06 09:00:42
0f484e11-3562-41ca-a7b6-862da42383ee,37f0f31d-1631-410d-871a-fbd4b4dca31f,Wallet,EGP,14684.02,5000,50000,active,2023-08-06 16:26:34,2025-03-08 11:51:35
bd7a4e06-c394-41ca-83f2-b9e43e579359,37f0f31d-1631-410d-871a-fbd4b4dca31f,Savings,EGP,83799.78,50000,100000,active,2023-08-06 16:26:34,2023-08-12 13:46:41
1c40f8f2-91d9-4801-9a8f-bc2e9adc7e9a,05fa5eb6-e58c-49f2-b5e7-1a4840831da5,Wallet,EGP,1557.08,10000,250000,active,2025-01-23 14:31:41,2025-12-15 04:25:57
82e065d6-df88-46da-bc78-0eef8fd17fd6,5c34c1cf-7fd7-4e7d-96a9-aeac7fdcfefc,Wallet,SAR,18201.08,10000,100000,active,2023-11-16 12:17:31,2025-09-22 07:37:29
0edb724a-045d-4ddf-b3ed-3c5db3d0cbee,5c34c1cf-7fd7-4e7d-96a9-aeac7fdcfefc,Savings,SAR,3308.92,25000,250000,active,2023-11-16 12:17:31,2025-09-08 07:40:44
28ee6ba5-6151-4b62-af12-a251f8d6a42d,d46172ce-73c5-4553-9259-c9650da876a2,Wallet,EGP,14998.01,50000,250000,active,2023-12-30 01:58:18,2025-11-01 08:12:06
7eb1847e-6df2-4922-8b2f-8fc15da5cfbe,2413279b-2f57-402a-b9c0-67631325bd71,Wallet,EGP,14174.72,10000,50000,active,2025-04-25 18:12:23,2025-10-04 05:54:08
5835af61-2d45-4148-84b7-09014b23fa0e,479e7cef-1307-45e5-871b-8d1b0b7be9f8,Wallet,SAR,10826.47,25000,250000,active,2024-02-20 17:16:15,2025-04-17 13:08:00
dd301957-01b4-4fd9-b847-1625e0501177,479e7cef-1307-45e5-871b-8d1b0b7be9f8,Savings,SAR,18298.83,10000,250000,active,2024-02-20 17:16:15,2026-01-19 10:35:46
fb8bf0fe-0bc4-4110-954c-143b3ef1ac9a,3d491536-71dc-45d3-9d01-d38ccaa9fdce,Wallet,KWD,15370.2,5000,250000,active,2024-04-21 08:29:01,2025-08-10 22:44:51
1fc5c2f7-c0d8-4740-afe5-295d8be10d25,31248243-58d3-4141-9ae3-b5fd72dde1e3,Wallet,SAR,8701.42,25000,100000,active,2025-09-23 21:42:51,2026-01-21 20:57:26
bee18315-6d40-412b-8269-32bb69dda778,54e2d8a5-7a4a-4b83-a461-ee616c6161d5,Wallet,SAR,8625.61,5000,250000,active,2025-07-13 07:46:40,2025-12-11 15:40:20
89415964-8ed3-41eb-acd1-2a66e18f9919,45378d54-8b80-45bf-8933-f2e328e6793c,Wallet,SAR,17307.8,5000,50000,active,2023-05-29 17:05:24,2024-12-13 18:01:49
12da9114-bfd5-4991-bc81-76433fbdc783,2f69aad3-410a-4b2d-93ad-6498bb088cca,Wallet,QAR,17712.07,10000,100000,active,2024-12-10 09:21:06,2026-02-27 23:03:06
56ff541c-41f7-460c-8962-eac990a210b6,ed200d4a-f7cc-40c2-97fa-04f98437a51d,Wallet,AED,6460.66,25000,100000,active,2023-09-27 05:19:35,2025-12-06 10:06:34
52e56f35-1c4f-4ec8-9602-af7ba53afcc0,fabfe68b-6f12-44e4-ad09-561932b638d8,Wallet,EGP,3230.92,25000,50000,active,2025-06-05 03:19:45,2025-11-11 04:11:15
6698b985-3532-4adc-9fe4-db7b17b9c73d,87cb3a2f-7535-4d09-9dfa-fa636a4c117f,Wallet,AED,5407.52,25000,100000,active,2024-03-08 22:30:47,2024-04-04 22:35:52
1c59742b-8d29-4411-88be-24060b5796fe,e1cd3967-a744-484e-89cc-6f7c53823de7,Wallet,AED,4083.08,25000,250000,active,2023-04-07 23:52:35,2025-01-31 01:50:38
ab293bce-c6af-47ac-9e2e-2613fc846005,e1cd3967-a744-484e-89cc-6f7c53823de7,Savings,AED,58978.23,25000,100000,active,2023-04-07 23:52:35,2023-07-05 22:24:02
e874b7cf-596a-4a87-a5eb-25ae78f8878d,c0d94378-7f35-4350-a436-2d215bfe7ff2,Wallet,EGP,11530.2,5000,50000,active,2025-09-12 17:41:20,2026-02-22 10:38:50
a239a408-001d-4d75-8b67-2f4ffc59779e,c0d94378-7f35-4350-a436-2d215bfe7ff2,Savings,EGP,99402.76,50000,500000,active,2025-09-12 17:41:20,2026-03-01 19:00:55
99288630-67a9-4536-a732-9192883e00d6,b5449ded-4c12-430b-8602-d405c4a987cf,Wallet,SAR,20624.23,50000,250000,active,2024-10-22 00:42:52,2025-08-29 09:24:45
00d39cbd-f7f8-4733-82e9-330611010c9b,c22f6718-6a8b-4080-86da-804d358706be,Wallet,EGP,19820.91,25000,100000,active,2025-12-27 19:01:41,2026-02-09 15:28:18
22dae890-f802-4baf-976a-33b845f548ea,e19c3574-d670-439b-8ab5-fc9506122187,Wallet,AED,9955.9,50000,250000,active,2023-06-08 17:21:19,2026-02-16 11:44:46
7482fde5-f22b-45a2-802f-3d554fde4161,701224ec-ffc3-4b90-8181-6b232412e7a9,Wallet,SAR,7272.49,10000,250000,active,2026-02-04 22:58:43,2026-02-28 14:41:26
c570fa6d-1af6-4bb4-88b8-0499d81efe4a,09b35a90-7494-4366-9bec-5a1b9cbe7179,Wallet,SAR,19866.52,50000,100000,active,2025-05-11 13:56:22,2026-02-26 08:40:48
0cbbef64-52f0-4a60-b70d-7e78f168aa64,4b23e393-d80a-40a9-aed4-5d5050b38473,Wallet,EGP,1513.94,25000,50000,active,2024-10-01 20:26:42,2025-08-25 20:26:18
e1444ae5-05b2-46b6-b26d-1b6dd86730ba,4c3750b4-f7d9-4c58-9ee8-f9b79e69d334,Wallet,KWD,7921.49,5000,100000,active,2025-06-06 13:20:20,2025-11-14 03:05:59
cd315eed-ebd5-4736-9767-256b9bd6df98,4c3750b4-f7d9-4c58-9ee8-f9b79e69d334,Savings,KWD,91032.31,50000,250000,active,2025-06-06 13:20:20,2025-11-22 14:50:55
177d0913-1637-454d-b10a-ed1920a9002b,ab6ef1a1-49fb-4da8-8c92-d83a3c866ed7,Wallet,KWD,19023.88,50000,50000,active,2024-12-05 12:17:47,2025-10-19 03:18:16
f60be72c-594f-4dad-8e48-e385afdc9ace,030c315e-a3d8-42b3-9e4d-52227ab79793,Wallet,EGP,18550.38,50000,250000,active,2024-08-21 07:52:27,2025-02-21 21:14:37
96c360cf-048f-407f-816f-a5b4128865c9,0870309a-8579-4637-b1d3-ca8a61392cbc,Wallet,EGP,17998.13,5000,100000,active,2023-08-13 14:32:05,2025-05-19 20:54:44
73eea28d-f345-456b-b1d6-737a3eab3faa,89d6fc22-f76f-485f-81ac-d33ecac25394,Wallet,AED,13903.15,50000,50000,active,2023-07-02 06:50:54,2024-03-05 08:21:18
4c29db4e-ac33-4dad-b2a5-93f72000d521,9290dc32-c0f4-4132-932a-41165bcec9d8,Wallet,EGP,17454.65,5000,100000,active,2025-01-19 00:51:52,2026-02-04 16:58:06
5e3b8ef0-e703-4456-8cd5-5f0dd3787b8f,50eb693f-cbc3-4a1d-bcc6-85f390fbaf97,Wallet,EGP,13594.08,5000,100000,active,2023-05-13 20:34:59,2023-11-06 13:18:46
b090c3e8-4fbb-402f-a720-04a834799149,0ef26614-5127-4cbe-a2df-251859fe3c7f,Wallet,EGP,16799.05,25000,50000,active,2023-10-14 18:07:55,2024-08-31 16:32:52
e98f76f0-3d21-4c53-ae2c-ce47c0dadfd2,b2bdd78c-5c4a-4ee1-bdf1-517fc8badab6,Wallet,EGP,4254.72,25000,50000,active,2025-05-26 21:29:11,2025-07-14 12:30:24
a1d8eb1f-4ec0-4c7e-a855-bed7d0aac41c,b2bdd78c-5c4a-4ee1-bdf1-517fc8badab6,Savings,EGP,26121.14,25000,500000,active,2025-05-26 21:29:11,2025-08-02 03:13:00
dab9ca54-5e85-4d7f-9672-46f68dc78eb7,2f255e66-9297-4963-bd05-873bc3474f29,Wallet,QAR,13839.05,25000,50000,active,2025-02-11 03:31:11,2025-06-02 07:23:08
52b28097-6c3f-4fd1-8e24-7829ac624c5e,7e4ac8c5-218e-4c63-a5fa-d82f0f1c5f78,Wallet,EGP,23175.05,25000,50000,active,2025-04-19 08:27:25,2025-11-09 21:04:30
a3860e4c-a848-4b48-8dd6-9a8ffb4e5f67,065a816e-85c7-4572-aa95-2ea409c8aa1c,Wallet,SAR,18042.44,10000,50000,active,2025-06-10 18:10:44,2025-12-27 17:04:50
