device_id,user_id,device_type,device_model,os_version,app_version,device_fingerprint,is_trusted,first_seen_at,last_seen_at,created_at
1a41e19f-6f46-40ef-82d1-d876aa421add,458ae986-a38a-42c4-86df-587251f69173,ios,iPhone 14,iOS 15.4,3.5.18,3be1a0c4d68c1b4cc40a5897,True,2026-02-22 15:07:38,2026-02-26 14:07:04,2026-02-22 15:07:38
00b6dbfc-25e2-4804-8bfe-19a44bb4ed0b,458ae986-a38a-42c4-86df-587251f69173,android,Samsung Galaxy S21,Android 12,4.5.2,78621c2ed73ae8f7ca7066a7,True,2023-09-29 08:11:57,2025-01-21 23:29:09,2023-09-29 08:11:57
49570340-1212-4f2b-9d9a-e90a92d3191a,6cb50f39-99b8-4484-8c8d-ec32979e1fd9,android,Xiaomi Mi 11,Android 12,5.2.20,95dd91c68106218c5374f4ed,True,2025-10-16 08:59:17,2025-11-22 20:12:17,2025-10-16 08:59:17
ddc6375c-4d12-4174-bff3-532f0ae3de72,ef4585e5-9758-4818-b6fa-16e4d28ea767,ios,iPhone 13,iOS 14.0,1.8.17,a130798e4e6650446e8d26d3,False,2025-01-01 12:01:44,2025-11-08 10:10:41,2025-01-01 12:01:44
53c58a40-447d-4053-be03-8d62546540d7,2a85e517-8c07-40cb-9363-531abf835ab2,android,Samsung Galaxy S22,Android 11,4.3.19,e66263c2a59b1ff284d7d3cc,True,2025-11-21 00:58:30,2026-01-06 17:53:04,2025-11-21 00:58:30
d2feae2a-8f17-447a-9902-1043f10ddf13,2a85e517-8c07-40cb-9363-531abf835ab2,android,Samsung Galaxy S22,Android 11,4.8.8,6117781d43a97e4fbe3fa11b,True,2024-06-03 10:38:03,2025-09-08 16:40:43,2024-06-03 10:38:03
8b23eb11-7b31-4bdc-98f7-0a8681bc3f38,5c998795-a61d-4df7-8ba2-179911ca7945,android,OnePlus 9,Android 12,1.0.6,290cc05712bfaab8ad254404,True,2024-10-09 19:45:17,2026-01-18 05:57:46,2024-10-09 19:45:17
89209b9d-f5ab-413f-90b2-0b56018738c6,5c998795-a61d-4df7-8ba2-179911ca7945,android,Xiaomi Mi 11,Android 12,3.4.17,6eb2b945be5dae7223a89705,True,2025-12-24 18:45:15,2026-02-22 06:54:49,2025-12-24 18:45:15
8e95f74b-1578-45e4-9e25-776331ee8b2a,0e0831b0-a049-4dea-90aa-c9dced713a02,ios,iPhone 13,iOS 16.2,4.8.20,1b2c17b4b643039c2caa26e9,True,2025-12-12 18:41:55,2026-01-24 20:39:50,2025-12-12 18:41:55
1b42b2f0-af8a-42be-ab99-2f6dd5642426,fa4d3774-de30-424a-a8ca-888ace01a114,ios,iPhone 15,iOS 14.2,2.7.11,47949d24b19956a0cc940b76,False,2026-03-05 09:09:44,2026-03-07 23:43:45,2026-03-05 09:09:44
a7955e89-d059-42b1-8b0b-1504c2a3a733,0ed593a2-53c7-4099-a087-2ed27b50fe01,ios,iPhone SE,iOS 14.0,2.4.14,d6a41be9040626c79627cf03,True,2026-01-26 13:59:16,2026-02-16 15:47:10,2026-01-26 13:59:16
3720ab02-5d7f-493c-9f01-c47388a14d3f,0ed593a2-53c7-4099-a087-2ed27b50fe01,ios,iPhone SE,iOS 16.5,3.0.3,7b1ec694dede84b27b9d3497,True,2025-07-07 06:49:07,2025-10-23 07:19:25,2025-07-07 06:49:07
5c06e609-d32d-4af0-85ec-545b56ddae31,0ed593a2-53c7-4099-a087-2ed27b50fe01,ios,iPhone 13,iOS 14.1,4.4.9,52cf101a421d4c3d3a39b8a2,True,2026-02-07 02:33:43,2026-02-17 01:21:32,2026-02-07 02:33:43
4e52126d-e318-4f31-b2e9-7b9eaa7a47d8,4ae98979-12ee-46f5-ae6c-0b2733a75cc8,ios,iPhone 14,iOS 15.2,4.3.13,d7489abefe14feb98d78eaa1,True,2025-08-15 07:58:29,2025-09-03 11:17:41,2025-08-15 07:58:29
ed79bfcf-1308-40ac-9990-bf85d452160b,4f0fb9d5-94cc-4066-8634-119a7aba3e12,android,OnePlus 9,Android 14,3.6.6,3abb47e933322eabe577db67,False,2025-02-13 16:12:31,2025-06-14 11:16:28,2025-02-13 16:12:31
e455a49b-08c7-4a21-ba87-8515ad710dfa,4f0fb9d5-94cc-4066-8634-119a7aba3e12,android,Xiaomi Mi 11,Android 12,3.1.11,273c5fe1b22542df43de2ffa,True,2026-02-04 05:41:31,2026-02-24 01:15:53,2026-02-04 05:41:31
41fe034a-6839-4eee-b0d2-32699b057e80,4f0fb9d5-94cc-4066-8634-119a7aba3e12,ios,iPhone 13,iOS 15.5,3.0.19,a5dd46a587570ebdba325d23,True,2025-07-19 08:04:50,2025-10-13 22:25:58,2025-07-19 08:04:50
8d349fcc-aa06-4798-b176-115c41a79b79,cfa69506-55b1-4ae6-be58-39cc2d1511b7,android,Samsung Galaxy S22,Android 13,4.8.5,e745899d4066c1c65b099f14,True,2025-04-11 15:44:42,2025-08-11 00:46:50,2025-04-11 15:44:42
067c1206-343d-4f1e-b69c-134074ef013d,cfa69506-55b1-4ae6-be58-39cc2d1511b7,web,Safari,Safari 17.1,4.8.19,04d71f425c702c6e7c0ad39e,True,2025-05-13 06:08:56,2026-03-05 09:56:12,2025-05-13 06:08:56
5f89dc38-f098-4965-a675-f73c22398577,e4e75257-6776-4602-9d54-d03414327eec,android,Huawei P40,Android 12,1.3.14,630e5d350179058bfdb14189,True,2025-04-15 00:28:19,2025-07-27 03:28:03,2025-04-15 00:28:19
4663c7b3-698f-4cf4-bcd5-2740557362c4,3b5ce3f9-ee65-4c8d-89bc-c12d44aa78bb,android,Xiaomi Mi 11,Android 14,1.4.11,db66eb1323f52bdc49f5fcca,True,2025-07-16 23:07:48,2026-02-23 20:20:50,2025-07-16 23:07:48
a0ef34a2-f1c6-476a-be90-f5ba9d9132d5,3b5ce3f9-ee65-4c8d-89bc-c12d44aa78bb,android,Huawei P40,Android 13,1.0.6,691041826443a1fd30b645a8,True,2026-01-06 17:30:25,2026-02-10 00:06:06,2026-01-06 17:30:25
21862a2e-f92f-4b75-b926-9a81d51c173e,083301cf-e724-4274-9cbc-b94aee92df03,android,OnePlus 9,Android 12,2.6.18,d3e08283cc5585582962f6f1,True,2023-11-26 18:14:34,2025-01-24 22:54:24,2023-11-26 18:14:34
2dd5afba-fe2f-4734-b1d5-e0ae949ac714,083301cf-e724-4274-9cbc-b94aee92df03,ios,iPhone 14,iOS 14.1,1.1.11,9abd86790950e08f196129b1,True,2026-02-14 13:57:09,2026-02-23 18:27:13,2026-02-14 13:57:09
567e21e0-b388-4e10-90d5-6d5c80f9c2aa,083301cf-e724-4274-9cbc-b94aee92df03,android,Samsung Galaxy S21,Android 12,1.2.17,2648b16670ee35e2e769ba8c,True,2024-04-02 06:23:45,2025-06-23 06:56:21,2024-04-02 06:23:45
395ea888-a474-4d4e-a83d-d0b9c914de0d,c70581f1-3acd-4a43-acf5-d0bca8f75f70,android,Xiaomi Mi 11,Android 11,4.7.13,f7c7cc09f50d87c64177ba7b,True,2024-05-21 04:04:29,2025-06-10 09:12:53,2024-05-21 04:04:29
c9246fac-3806-4b32-a58a-552e11d398e9,b6a7cb20-0402-4e2d-866b-096469d78b4d,android,Xiaomi Mi 11,Android 11,1.3.8,b479a1ab99e59fd19172837a,False,2025-03-12 15:37:14,2025-11-12 17:05:22,2025-03-12 15:37:14
1b230b02-c8db-49d4-89f2-f422fe10cbe6,b6a7cb20-0402-4e2d-866b-096469d78b4d,ios,iPhone 12,iOS 14.2,5.0.0,be89bc5efe2957964665bbc5,True,2026-02-19 06:07:14,2026-02-19 22:39:32,2026-02-19 06:07:14
5fd41835-509d-46cf-aa46-855feac55d26,b6a7cb20-0402-4e2d-866b-096469d78b4d,android,Xiaomi Mi 11,Android 12,3.9.2,4e7d502c9d3602501f32d6e3,True,2025-02-01 03:06:51,2025-10-03 22:07:44,2025-02-01 03:06:51
6b0ce8e5-51db-41dc-a263-830fedf86d9f,8e217af9-ff95-40d3-8c82-c17998870d38,android,Samsung Galaxy S21,Android 11,1.8.14,e96d4811654783b4a3ba747e,True,2025-02-01 04:47:43,2025-10-07 18:04:26,2025-02-01 04:47:43
0f040aa3-e5dc-4063-be42-d759baa5e444,aa4cfd13-0ef1-4ecd-a68b-1308f4eb86f2,android,Samsung Galaxy S21,Android 12,5.7.4,96e1d31b76c60cfce58671fd,True,2025-08-11 08:52:15,2025-11-17 20:25:52,2025-08-11 08:52:15
838a4ade-2038-4dfd-9a0d-0111db87a370,9f05641d-89e8-45f4-87a8-c6a2e41c106a,android,Xiaomi Mi 11,Android 11,5.7.20,97b1792ad24d64632cc593b4,True,2026-03-06 03:53:15,2026-03-09 06:51:12,2026-03-06 03:53:15
f6e59cdb-68d8-4312-8606-c8108cb167ec,9f05641d-89e8-45f4-87a8-c6a2e41c106a,android,OnePlus 9,Android 11,2.5.20,06efbe3ed0c9058182899fa2,False,2024-05-10 03:15:46,2024-10-26 17:24:47,2024-05-10 03:15:46
17a6cac6-ee5e-4d5c-b3f2-a175af04dd7c,274df010-6ab2-41af-9534-b7c7744b5d7c,web,Safari,Safari 18.5,4.2.3,4a0da337b441660ce2e69ca7,False,2023-10-25 04:30:23,2026-01-11 12:52:36,2023-10-25 04:30:23
394ee398-ec8e-4b89-928a-6df737660387,5b9e02a3-ba87-43f8-b71c-365a2ca1acee,ios,iPhone 13,iOS 14.3,4.8.19,454323f726bb6a7e5df666f3,False,2026-01-07 19:01:17,2026-02-04 10:28:18,2026-01-07 19:01:17
f9bede2c-ed48-4e8c-b54a-16a5975eae4c,5b9e02a3-ba87-43f8-b71c-365a2ca1acee,ios,iPhone 14,iOS 16.1,2.1.20,7804b9ee87b6a5c9a758be94,True,2025-12-01 16:28:51,2026-01-13 11:05:45,2025-12-01 16:28:51
2ed0456a-372d-4055-ab18-3f8f9e460a39,34787eae-ecd8-4dd7-bc91-03fd54d786c6,ios,iPhone 13,iOS 17.2,3.3.7,dd3063007e3b0a890b6809ff,True,2024-12-25 05:17:31,2025-03-02 02:48:32,2024-12-25 05:17:31
2fdaaf2a-e87a-4206-8b76-950f801de6c6,c233c42e-2adc-4866-a844-bb2e87290694,android,Samsung Galaxy S22,Android 14,5.3.17,132a315cbd6d590037ceefed,False,2025-09-22 16:01:59,2025-12-31 02:57:26,2025-09-22 16:01:59
0f46e45e-8fae-4f1b-9fff-5610d6741e10,a0a04b96-946f-4e82-a110-623bd459fc94,ios,iPhone 15,iOS 17.5,1.4.13,7210bc990447c65831410845,True,2025-11-09 09:36:04,2025-12-10 03:27:01,2025-11-09 09:36:04
a2f1c7b4-3f92-4da4-abdf-92e21a99f7e1,a0a04b96-946f-4e82-a110-623bd459fc94,android,OnePlus 9,Android 11,1.2.11,f73c646d38adac9154600a45,True,2025-05-23 03:19:24,2025-11-14 18:26:43,2025-05-23 03:19:24
ce6a2430-4e83-4273-af14-4ab32c50aba8,6b12e6c6-83a1-4cd6-9ed1-7979bae391a4,android,OnePlus 9,Android 14,1.4.13,fa69c01dfdb82b7273ebde98,True,2025-12-31 13:32:20,2026-02-18 17:49:56,2025-12-31 13:32:20
1dc9bd83-c29a-4306-89d6-081de38ee70b,6b12e6c6-83a1-4cd6-9ed1-7979bae391a4,ios,iPhone 15,iOS 14.5,2.6.16,13b9e7583123c08b527bd51c,True,2025-10-23 03:02:52,2026-03-08 14:54:48,2025-10-23 03:02:52
9952f20a-406e-447d-bfc1-c2a6be6952c1,5b3b7d62-d883-4c43-9def-1f95db22cd22,web,Safari,Safari 16.2,5.4.17,651ac1b7b202ca5d37edcb61,True,2023-10-10 06:46:34,2024-10-29 05:46:50,2023-10-10 06:46:34
55dd847c-0b36-4c3e-8201-e5a74dcc63e3,5b3b7d62-d883-4c43-9def-1f95db22cd22,android,Huawei P40,Android 12,4.9.15,413692c9e4c239591a899f07,True,2025-05-04 14:16:06,2025-08-12 16:31:52,2025-05-04 14:16:06
414e53aa-6c6b-46c7-b0b2-d71673dbea21,1e5a4e5a-b9b9-4d28-afc6-f3a281c37dca,android,Samsung Galaxy S21,Android 13,3.7.2,8f6c3ed6e32ac8e720710a22,True,2025-11-06 14:45:35,2025-12-25 14:22:30,2025-11-06 14:45:35
fb9c07b3-cde3-4cfa-aed4-7f04b7af2174,1e380fdd-958e-42d5-8239-d7444a69f967,web,Chrome,Chrome 115,2.3.15,23fcd782877913c5a33dffba,True,2025-06-20 08:35:14,2025-08-23 20:50:21,2025-06-20 08:35:14
3087b821-d753-4b19-ad5f-3da2c698271e,cd836ced-115d-420e-981e-200bcd59574c,android,Huawei P40,Android 11,5.9.12,9fa8122e0d707dfac0fc64b2,True,2024-12-04 11:15:59,2025-05-02 15:58:25,2024-12-04 11:15:59
0a98a39e-ac14-4f31-902b-8a157e044a48,cd836ced-115d-420e-981e-200bcd59574c,android,Huawei P40,Android 12,2.5.17,cda37ac4266c9b5020a0f187,True,2026-01-09 09:43:30,2026-01-22 02:28:57,2026-01-09 09:43:30
590fe59c-790f-4b8d-8213-ab3a979f7d62,09a0bf1f-92bb-4521-b363-14c70d0f1241,ios,iPhone 14,iOS 16.3,4.2.19,c6abf0584baef7387500252f,True,2026-03-07 18:51:54,2026-03-09 03:30:43,2026-03-07 18:51:54
6d3615b2-41c2-4782-944b-8db7637959d9,816d062c-3173-428c-8af4-fc741306454b,android,Samsung Galaxy S22,Android 14,5.2.1,bc3eb47f856c2ca481cb3369,False,2026-01-04 04:45:31,2026-02-17 01:38:13,2026-01-04 04:45:31
2bd9186d-6c2b-44ae-a42f-21010ee1f678,dac3de9e-06bb-4c4c-b60a-c1e0aa387712,ios,iPhone SE,iOS 16.2,3.1.19,6ecd8733cc07bd0011abfd0b,True,2026-01-28 23:32:57,2026-02-28 08:15:27,2026-01-28 23:32:57
33c78798-d936-4b79-a728-fac498714e60,dac3de9e-06bb-4c4c-b60a-c1e0aa387712,android,Huawei P40,Android 14,4.1.9,21396f41fa24b279c100d31e,True,2025-08-28 10:20:25,2026-01-24 11:49:06,2025-08-28 10:20:25
ce0b9ea9-35b9-4995-93ce-c23401a56b31,6c4a0c53-8d72-4dec-8810-4a964c030129,android,Samsung Galaxy S22,Android 13,3.5.19,4feabaa2764265420477b271,True,2024-06-29 17:03:19,2026-01-19 12:32:30,2024-06-29 17:03:19
62cc13e1-ae1c-436c-a3ce-9236e27e2249,6c4a0c53-8d72-4dec-8810-4a964c030129,android,OnePlus 9,Android 11,5.5.11,b8f8fc042e8508a183703ab9,True,2024-07-23 16:55:15,2024-08-24 08:24:57,2024-07-23 16:55:15
d5043268-35dc-4769-a308-041aa5e4596b,b125e130-ca9b-462a-9c6b-53a3426c5778,android,Samsung Galaxy S21,Android 14,3.3.13,ea57bc366c4b8008fb3c0010,True,2026-03-09 00:40:30,2026-03-09 09:23:57,2026-03-09 00:40:30
8890565e-3908-411c-a5ca-15c0fbfeffdb,b125e130-ca9b-462a-9c6b-53a3426c5778,ios,iPhone SE,iOS 15.2,2.7.16,3eff513ffdcb77c920028e7f,True,2025-04-14 22:10:11,2025-04-24 01:18:20,2025-04-14 22:10:11
78f3ed15-b8c3-4903-be10-93ccf31f4019,4ee10a77-3e1b-4b5d-a042-5aa724d8925d,ios,iPhone SE,iOS 14.0,4.3.11,c6a23545ac3c92c3338881c0,True,2026-02-12 22:58:37,2026-02-20 13:31:37,2026-02-12 22:58:37
9b5d6b34-27f5-4b78-ab81-1cce29caeb74,4ee10a77-3e1b-4b5d-a042-5aa724d8925d,android,OnePlus 9,Android 13,3.8.1,74f704ec2c043338188dcff8,True,2026-02-04 01:25:49,2026-02-11 13:54:36,2026-02-04 01:25:49
a4fb9946-79b1-4055-a03e-47549decee81,9f1bb543-8b89-4200-b9c3-3faa001185ae,android,Samsung Galaxy S22,Android 13,5.8.17,c38d8b3da34ffd9b290425ac,True,2024-07-17 00:22:02,2025-11-25 08:05:09,2024-07-17 00:22:02
0a865939-efab-4681-9f46-b7facad7b67c,9f1bb543-8b89-4200-b9c3-3faa001185ae,android,OnePlus 9,Android 14,3.0.0,5c49278ecab402438f5cff20,True,2025-06-21 09:07:56,2025-11-01 02:43:21,2025-06-21 09:07:56
a326f478-0b5e-4361-9d70-7df398f41482,3a3a5de7-31f4-4c8c-9059-276f8cfee81a,android,Samsung Galaxy S22,Android 11,2.3.6,ae9eaac5aad64587280eb676,False,2024-07-06 17:03:53,2024-09-25 23:51:23,2024-07-06 17:03:53
9dc44576-f83f-489c-96d5-387608fa0c6f,c9aeb194-a2fc-4af0-a997-9f358e1c18ae,ios,iPhone 12,iOS 14.4,1.0.15,50d8418a340eb8fa6afee643,True,2025-12-27 00:54:13,2025-12-31 01:18:54,2025-12-27 00:54:13
c16cdf29-a61f-4fe8-b7f5-745a7c4ef942,c9aeb194-a2fc-4af0-a997-9f358e1c18ae,android,Xiaomi Mi 11,Android 11,3.0.0,50046abc2478516cd55d227a,True,2026-03-07 10:14:21,2026-03-08 21:29:50,2026-03-07 10:14:21
39a7be13-9648-4a40-aacb-75d00899f7a2,81c56b39-2b56-4ca9-a302-94de4f2fea29,ios,iPhone 12,iOS 16.1,1.3.2,db9304f81975c3b29f2e6099,True,2025-08-04 01:52:37,2025-12-11 04:14:21,2025-08-04 01:52:37
915b74d5-47f9-4266-afa6-6dcf0ea55aeb,e55f7753-4c4e-4380-b392-4a81366d14ac,web,Firefox,Firefox 116,5.9.10,caa9a1ebb89b2185d19977e7,True,2025-11-21 18:10:20,2025-11-26 17:49:32,2025-11-21 18:10:20
28e70204-13ce-4a93-affb-6dfd5a4163b0,e55f7753-4c4e-4380-b392-4a81366d14ac,android,Samsung Galaxy S22,Android 12,4.1.17,235a7baa6779722ba7501ff8,True,2024-11-27 11:21:54,2025-09-03 00:41:37,2024-11-27 11:21:54
4f13b51e-05b7-4615-9176-2150f4416253,e54aab9d-8d29-4ec7-bc8d-49463295fad6,ios,iPhone 14,iOS 17.0,4.1.14,ac96ca22f4e7e56ec4521615,True,2024-09-25 06:47:11,2025-10-22 10:04:03,2024-09-25 06:47:11
e42fffc2-78c3-4c06-ba34-d288ce6ab834,e54aab9d-8d29-4ec7-bc8d-49463295fad6,ios,iPhone 15,iOS 14.3,5.6.16,88fb7275aa934bc2fae7228a,True,2024-10-20 22:14:23,2026-02-18 11:23:59,2024-10-20 22:14:23
3bde724d-3575-42f1-bcbe-33bead8a35b9,ae614a06-8e95-4219-9383-eddf4c4b38fa,ios,iPhone SE,iOS 16.0,1.8.3,5a8e4af95da689ec60d909f1,True,2023-10-01 02:48:12,2023-12-22 00:40:29,2023-10-01 02:48:12
536c5c9d-6d10-4158-934f-b21744c0e091,ae614a06-8e95-4219-9383-eddf4c4b38fa,android,Samsung Galaxy S21,Android 14,2.3.9,2bc8bf50979efd4b6e89d556,True,2025-07-15 04:29:22,2025-11-10 03:48:38,2025-07-15 04:29:22
687f0849-598b-446c-8215-c5ab356f1d5d,ae614a06-8e95-4219-9383-eddf4c4b38fa,ios,iPhone 14,iOS 14.0,2.6.13,3cd875e450922fed53000fac,True,2023-05-29 02:52:52,2025-06-04 15:59:00,2023-05-29 02:52:52
42470e8b-4f2a-48eb-bbb0-dfe997615ba4,0e21cdfd-184a-481e-87eb-a22fa43183bc,android,Huawei P40,Android 13,1.8.10,1b1ecf8282e9234d216e20d3,True,2025-11-14 05:58:19,2026-01-09 14:41:43,2025-11-14 05:58:19
07a69c44-f61c-40ab-858f-7155fccb21dc,0e21cdfd-184a-481e-87eb-a22fa43183bc,web,Chrome,Chrome 121,4.9.3,b346b35a284fe31e08722d3e,True,2024-05-11 05:01:59,2026-02-09 21:12:27,2024-05-11 05:01:59
c48789a9-a940-407d-b89b-1faaa1cc7c38,0e21cdfd-184a-481e-87eb-a22fa43183bc,android,Huawei P40,Android 12,4.3.17,82292ec67c0fd87dbe1091f4,True,2025-07-16 00:29:30,2025-09-30 08:57:49,2025-07-16 00:29:30
5e5869c5-338f-48dd-9d1d-37e75ef9e8e9,0eae4f37-dc62-4e1d-b2de-4afc75aedcaa,android,Samsung Galaxy S21,Android 11,5.3.0,849ef69febd247019e7146bf,True,2025-05-14 07:19:42,2025-08-05 08:00:50,2025-05-14 07:19:42
0bda33d6-f3f7-4c46-abf4-4ffa3a56c103,72a81161-677a-46fe-ac50-dde18295f64a,android,Xiaomi Mi 11,Android 14,2.0.2,b0fc23294063e392222ecb05,True,2025-01-26 01:01:32,2025-07-04 22:04:49,2025-01-26 01:01:32
7ca5e3d9-15b8-4775-9058-9b05a9d9b769,b34e5360-83a3-4142-b6af-cdaa6151d808,android,Xiaomi Mi 11,Android 12,1.4.9,93b3e3a37be56e1ad499f4bb,True,2025-08-28 19:29:00,2025-11-05 02:24:28,2025-08-28 19:29:00
529b1274-dc84-4733-a550-33d4416a2bd8,b34e5360-83a3-4142-b6af-cdaa6151d808,ios,iPhone SE,iOS 17.3,5.9.14,314feca7b060ca6c38d95605,True,2025-08-17 06:05:09,2025-09-07 06:41:42,2025-08-17 06:05:09
48a01c3b-90c2-40b2-b069-4218487d54e7,b34e5360-83a3-4142-b6af-cdaa6151d808,android,Samsung Galaxy S22,Android 13,1.1.6,1bb6b137183886f3f591e3ed,True,2025-06-14 16:48:22,2025-10-13 00:58:53,2025-06-14 16:48:22
2685cb15-2ec6-4698-a23a-a28aec176f82,37f0f31d-1631-410d-871a-fbd4b4dca31f,android,Samsung Galaxy S21,Android 13,3.7.20,ecd6f9198029b8f8b26f0177,True,2025-10-24 16:33:11,2026-01-03 04:26:49,2025-10-24 16:33:11
147579d8-65ed-4fef-8b5b-7cdf3355c2a3,05fa5eb6-e58c-49f2-b5e7-1a4840831da5,android,Samsung Galaxy S22,Android 14,3.4.18,dc5d93942d680c4285d37346,True,2025-07-15 11:13:31,2025-11-17 01:43:34,2025-07-15 11:13:31
ac4bf446-10d5-4f27-a693-cc3b98113501,05fa5eb6-e58c-49f2-b5e7-1a4840831da5,ios,iPhone 14,iOS 14.3,3.6.17,739d58e3229cb0b5ccbd0c80,True,2025-12-05 14:21:49,2026-01-10 02:59:46,2025-12-05 14:21:49
3a3fcbd7-6183-41ab-9a60-8ccbf81a33d0,05fa5eb6-e58c-49f2-b5e7-1a4840831da5,android,Huawei P40,Android 13,5.9.18,b9b21eb59b2f7c24bf5952cf,True,2025-01-24 11:40:45,2025-05-06 17:17:28,2025-01-24 11:40:45
ff482a3b-36f4-4017-9562-91b99dbe3627,5c34c1cf-7fd7-4e7d-96a9-aeac7fdcfefc,android,Samsung Galaxy S22,Android 14,5.2.10,1df1863f4b74069f05e515e0,True,2025-03-05 18:35:30,2025-11-19 11:36:07,2025-03-05 18:35:30
dac0facb-91ac-4899-9fa9-c93d1f8d9c20,d46172ce-73c5-4553-9259-c9650da876a2,web,Safari,Safari 17.5,3.9.18,35efe01ee3f08c4471d60970,True,2024-12-20 10:07:35,2025-08-24 11:36:56,2024-12-20 10:07:35
3b68c5db-2653-4ce4-baa8-ffdc3741c4cd,d46172ce-73c5-4553-9259-c9650da876a2,ios,iPhone 12,iOS 15.5,4.9.11,3802960c8edee122c198e491,False,2025-06-07 21:16:47,2026-02-24 13:13:36,2025-06-07 21:16:47
cb4a380a-de0c-4060-9d95-bbd26d41ae95,2413279b-2f57-402a-b9c0-67631325bd71,android,Samsung Galaxy S21,Android 11,4.5.13,7d8cdf1054e9ea0396dd13da,False,2026-02-17 10:05:29,2026-02-25 11:16:35,2026-02-17 10:05:29
8705a131-3eec-4725-823c-16626d382d2c,2413279b-2f57-402a-b9c0-67631325bd71,android,Samsung Galaxy S22,Android 12,2.2.15,813c1b629f8d437b76083787,True,2025-05-13 09:05:36,2026-01-14 15:44:41,2025-05-13 09:05:36
be6f4631-df08-40f2-a8e8-20323a444d2c,2413279b-2f57-402a-b9c0-67631325bd71,android,Xiaomi Mi 11,Android 13,1.4.11,0f3fefb8c49965734644fe60,False,2026-02-10 06:04:03,2026-02-25 14:45:31,2026-02-10 06:04:03
1fd24006-76cb-4c32-9b5d-05685d3c8661,479e7cef-1307-45e5-871b-8d1b0b7be9f8,ios,iPhone 14,iOS 15.2,3.4.10,42aa3391ee0d7a90a5d2d76e,True,2024-07-21 03:11:21,2025-05-07 07:23:13,2024-07-21 03:11:21
47c13110-31fd-4321-8c62-c09fa54bd5fd,3d491536-71dc-45d3-9d01-d38ccaa9fdce,web,Edge,Edge 115,2.7.3,0c9877ba7520b0f174edda5f,True,2024-10-27 15:18:22,2025-05-24 23:47:10,2024-10-27 15:18:22
07a36a2d-2bb6-4e36-9fba-8403b4bf118a,31248243-58d3-4141-9ae3-b5fd72dde1e3,android,Huawei P40,Android 12,4.3.18,70d531ce2465d03b30cad33f,False,2025-10-05 19:13:20,2025-10-09 14:52:18,2025-10-05 19:13:20
28986510-6552-4671-a2c7-037b9477d741,31248243-58d3-4141-9ae3-b5fd72dde1e3,ios,iPhone 12,iOS 14.2,2.8.2,4cfff09a8ae8ea07c0add9fa,False,2026-02-28 17:54:11,2026-03-08 09:22:01,2026-02-28 17:54:11
f1f98da6-5967-473c-bd54-c880cd767cc9,31248243-58d3-4141-9ae3-b5fd72dde1e3,android,Samsung Galaxy S22,Android 13,1.0.0,3dc02f9d0221de797d5d133f,True,2026-01-13 22:43:44,2026-01-23 22:20:30,2026-01-13 22:43:44
6a5584f5-93b8-4f7e-b4f4-122ac9446ef9,54e2d8a5-7a4a-4b83-a461-ee616c6161d5,ios,iPhone 14,iOS 16.0,5.2.2,66d93f5f93fd61c213fe20c6,False,2025-08-11 20:07:54,2025-12-27 23:34:38,2025-08-11 20:07:54
9f1b6605-d61c-4cfa-9aea-f3a37228eba2,54e2d8a5-7a4a-4b83-a461-ee616c6161d5,ios,iPhone 12,iOS 16.3,5.9.16,02dfaffa02e7992a46b18985,True,2026-01-06 14:30:48,2026-02-01 14:12:25,2026-01-06 14:30:48
c69d0e39-1b7b-432b-94f7-20905c875713,45378d54-8b80-45bf-8933-f2e328e6793c,android,Samsung Galaxy S22,Android 11,5.6.15,29eb3c0a14a36ec22ae57aa9,True,2026-02-13 00:45:02,2026-03-07 11:21:13,2026-02-13 00:45:02
000c67df-c996-4511-b671-c60e0adf30fd,2f69aad3-410a-4b2d-93ad-6498bb088cca,ios,iPhone SE,iOS 16.3,1.8.5,14588b26bab6140d3fe85b31,True,2025-07-31 04:04:03,2025-08-03 12:31:47,2025-07-31 04:04:03
25d04c62-f671-4468-997e-37d030c372d7,ed200d4a-f7cc-40c2-97fa-04f98437a51d,android,Xiaomi Mi 11,Android 14,5.5.15,a450757e004d778ffaac3676,True,2025-05-07 23:06:53,2025-12-08 02:16:45,2025-05-07 23:06:53
f71091d2-8f82-4cd1-ab63-d8abea2c71c3,fabfe68b-6f12-44e4-ad09-561932b638d8,ios,iPhone SE,iOS 15.1,5.1.10,3a55a1138dac90df89e8314b,True,2025-07-23 04:44:58,2026-02-18 05:12:33,2025-07-23 04:44:58
df257bd8-41c7-41c6-8e41-dee6e1a3076b,87cb3a2f-7535-4d09-9dfa-fa636a4c117f,android,Huawei P40,Android 12,1.8.15,0d9c26775acfc1a86cd03a2a,True,2025-01-03 17:52:58,2025-04-10 21:21:27,2025-01-03 17:52:58
ec2786dc-a941-4c33-8fa4-f347b6b89bc5,e1cd3967-a744-484e-89cc-6f7c53823de7,android,OnePlus 9,Android 12,2.9.1,db4c6417f981d8ded601d10d,True,2026-01-12 15:52:53,2026-02-08 01:42:34,2026-01-12 15:52:53
b99c6212-d14d-4669-afdc-f123cbbf5bfb,c0d94378-7f35-4350-a436-2d215bfe7ff2,ios,iPhone 13,iOS 16.4,4.9.9,d9b8796a515c8365c09ca6d8,True,2025-09-24 06:15:56,2026-01-10 10:01:16,2025-09-24 06:15:56
